Num episodes,Cumulative rewards
2900,"[-254.56023272876234, -155.38550712058168, -169.77873805963975, -219.11986689290276, -851.8362124380426, -320.84338662499783, -506.92468982183163, -34.29571525584339, -416.5383544647129, -590.253210569435]"
2910,"[-122.6582263324647, -306.2813662565986, -311.60195047370576, -309.18754544666155, -845.9374750195459, -151.01594660063586, -504.5705625287802, -257.7652360874504, -204.38103041004, -323.2146994697502]"
2920,"[-354.16617925707044, -137.11521902093014, -462.1151995468802, -133.930258807816, -220.69434204903138, -117.4837791456599, -280.16314984022966, -324.4496003496248, -149.9751383862954, -120.77115887566575]"
2930,"[-254.800408528344, -317.9359415403986, -280.23978954898655, -100.8502273841874, -143.5487902956167, -120.78379485279453, -458.58509107482416, -238.04380755838815, -153.79029313665086, -689.0187207633408]"
2940,"[-372.09024073395244, -115.47208433515353, -683.4392403072732, -246.0026910643209, -386.9200609728515, -119.05527051352058, -384.3065220681308, -282.78641370083045, -382.6219456763197, -239.23595661673502]"
2950,"[-389.2189988121453, -167.1150516396671, -222.08206054402012, -409.31134157025036, -165.07559487811028, -103.66675271633294, -139.83829515360316, -295.70293826988654, -143.3077006707826, -287.43971068312817]"
2960,"[-474.2178186327396, -148.17710594319365, -149.64382625370519, 6.057395734399179, -138.03263943054773, -397.21128625169297, -354.81746008630967, -437.3144165506155, -475.33414138641047, -143.57339519390712]"
2970,"[-163.83283705497877, -104.00412729592588, -148.05021067837242, -298.9419793865553, -242.99459249958358, -103.23596234367318, -102.67659923174259, -117.11337396210581, -365.03328788770057, -112.31052243664158]"
2980,"[-344.6197574262783, -333.97157810337524, -349.0657626627782, -108.96400218876178, -127.80587027880662, -361.53014799312484, -310.7715313820846, -309.40377947275886, -335.4723965781046, -225.93207057129854]"
2990,"[-81.31803730240838, -107.589744741103, -416.90453626518223, -119.8777322544417, -117.72684287757107, -113.21067504172501, -160.86012203526215, -200.67479514112492, -393.67011800104234, -328.1538860456213]"
3000,"[-122.74280636413204, -250.43238383540643, -110.58670530102219, -109.17392488283892, -361.37067560580624, -380.2592804625658, -132.5421577928143, -152.64221033593446, -321.02230588006273, -282.50381344582013]"
3010,"[-123.81534240467502, -295.2974924872319, -416.3064587942814, -235.9789306542961, -115.40455121732533, -130.69588634305165, -115.30541933808252, -102.94993563636322, -597.9680993681421, -115.47983652051977]"
3020,"[-169.40971102514567, -172.64840414526105, -293.2704131344426, -470.951978706777, -137.12976091940274, -136.34302417254497, -146.36089592129375, -125.88544944575975, -43.204974393011526, -440.14869766042443]"
3030,"[-149.6704029998197, -183.6942926673617, -46.89957436057044, -156.77965922635266, -532.5436972056261, -142.70056609114525, -132.37993166422348, -118.07479940832908, -111.24045955124427, -140.27128025197396]"
3040,"[-108.16337450509161, -566.854171979381, -161.02022182048754, -168.53019061295356, -104.04274281960508, -144.98676967951167, -555.3867710439625, -109.30439776466449, -94.09769987712829, -52.67678762591973]"
3050,"[-118.68235553826091, -137.61866130966462, -114.8116595895514, -177.04145530412973, -112.31835074671277, -147.6998778073013, -123.351585628415, -115.89000529071245, -119.84839713840239, -103.59801914520473]"
3060,"[-318.353090312171, -86.02589128188501, -125.7784923695703, 37.53086987900743, -111.18030263391685, -339.7901926824699, -115.83645136334573, -131.56463575774032, -145.71261058651965, -388.0686628427679]"
3070,"[-200.3006670528666, -296.06801450295615, -137.84141055497616, -130.30536047484313, -209.35755453132276, -133.7447974883593, -91.27622575110433, -359.9526440444615, -365.53375223634055, -157.64155802566685]"
3080,"[-310.2932148130714, -130.0250212191967, -140.04498694994496, -84.41321914168026, -146.3060135947861, -212.59320826820172, -597.1257349152099, -117.27277819010271, -606.9821971459342, -185.37663715429642]"
3090,"[-130.1979766513313, -548.2384480828813, -193.1221669291728, -189.0810457490934, -145.30365069999687, -146.2171042847676, -144.88515367942406, -107.00955848813618, -126.5765149571516, -129.1575299535977]"
3100,"[-158.2910225218166, -123.176081764325, -133.88343550650956, -131.15555403832005, -163.42517404234346, -266.28524555351356, -153.57533557585344, -250.08449066303515, -128.2198350598305, -115.57241350222489]"
3110,"[-489.7041570750815, -92.46468489953202, -113.9719522256355, -158.99883648302716, -161.17280826062364, -138.8942236852507, -231.0193535506136, -130.04699325532883, -10.115568852067668, -220.4298472369776]"
3120,"[-123.86271910211056, -143.36708706678357, -121.23888043350257, -122.20411072500121, -112.25265698891135, -131.04667797747666, -126.05368770139702, -114.84901840659174, -326.2592419474513, -105.03281428315142]"
3130,"[-145.74193375038752, -126.57891305296127, -633.3249564738704, -249.43549964419998, -141.22215487838983, -105.39117252058614, -107.9283382954417, -196.3720615399493, -336.84194562047105, -60.433788377331624]"
3140,"[-142.88518191231813, -75.79662329619882, -145.8624723805709, -187.75453454521113, -125.35560203860837, -134.28351736330345, -110.82901841952378, -132.00641638508543, -140.0077956787667, -139.80939642814354]"
3150,"[-38.60532135199287, -140.99377246820237, 5.614577454736676, -98.14799602573703, -132.96028760887737, -191.75331610141717, -95.22977394281637, -151.88196893290944, -100.90728868319837, -148.1680748349772]"
3160,"[-121.86950926180018, -118.45503080583265, -119.58489468513912, -575.8305444676362, -160.68860320284946, -205.3600755473823, -191.73152154265054, -124.70067859175924, -125.33086026153362, -154.61707945474103]"
3170,"[-113.26083842035962, -122.81616805652814, -104.38006100204342, -262.5526444084142, -108.20208473585168, -104.18993164167071, -127.5777281357899, -243.57763364251062, -146.88916270617952, -135.9098567832176]"
3180,"[-376.4774073591463, -159.88295113620143, -150.69803023624695, -130.87554996470638, -210.63319038098285, -314.64439788724667, 34.14175269126221, -140.17265570442524, -249.55052462922515, -193.16868783028866]"
3190,"[-381.81267325419736, -147.90295706064953, -135.70682836411626, -255.6124114762796, -156.7122470692524, -516.9097608194461, -235.21372582695142, -277.7630658887267, -136.00578414303078, -94.47755677953475]"
3200,"[-106.1171836153934, -152.1640221260044, -129.34865842351175, -158.12216167933667, -142.5661108239372, -273.9263882325945, -120.34662141237865, -107.89154840463402, -155.60199869208225, -110.55570724260136]"
3210,"[-166.7438874089293, -482.6111454258434, -186.06334712746744, -308.20539739303956, -432.4518133318363, -121.99128807508669, -141.62627097363543, -133.1255288755186, -133.75368534033103, -295.2516005288853]"
3220,"[-142.81935764000252, -109.78397144533639, -138.50750816987045, 15.608100473811731, -171.18974951333175, -100.92960893970326, -182.98923202411558, -136.67803075772036, -169.58933537211468, -135.6725146925863]"
3230,"[-502.7394691502418, -130.85260989793653, -99.87025885541664, -146.64450394582545, -163.46585984169343, -142.26035331574613, -162.61894198873054, -125.8445161869204, -292.6617378264418, -120.58171073989192]"
3240,"[-81.9407481760982, -119.57030510738755, -118.2068985246963, -93.69341364716567, -164.47332384009067, -117.49472813965863, -158.88197937638472, -135.3606343631043, -309.2015998083183, -547.6579056992485]"
3250,"[-19.802299966469732, -118.05564273295707, -122.27175760039086, -655.8175421428758, -123.61116210366839, -183.46069038548245, -140.7579446597206, -329.92420117497505, -121.40179425744128, -136.48164717131138]"
3260,"[-144.5386517975471, -150.99879071706755, -96.99947163725156, -148.3604778189567, -140.95785767509204, -183.25220197152544, -118.24803652404262, -99.85439918826131, -121.81802375214885, -435.39220333595676]"
3270,"[-84.55790906656318, -147.3312230219378, -112.84273982926155, -102.93132110471663, -117.23488046920977, -118.53551541578652, -44.06897584245809, -188.34647464877065, -101.30192464489264, -170.68465688072715]"
3280,"[-119.89930919941338, -107.80753622879283, -126.8464692565164, -145.52605372803032, -280.49952307277107, -121.08483280277787, -119.67035003026233, -124.08436226908762, -136.1428317922088, -87.41639104986612]"
3290,"[-134.1286601607833, -148.32129410195256, -149.12709427430332, -108.3560996299299, -143.41845380473936, -101.71580505991224, -124.09823090641285, -152.68906308290363, -129.9252882579029, -93.56487312936014]"
3300,"[-116.5681670098266, -122.61931823162064, -142.27692623083362, -539.8932838135827, -124.6169302164206, -137.70680455610625, -82.31256224571744, -298.02669951758196, -358.85322485804016, -61.22930850351065]"
3310,"[-133.88487973089102, -117.16093844582625, -139.0710916832581, -122.5585003680514, -330.1976423828926, -360.9508703576609, -153.68205780884102, -539.1144764383268, -47.06985996720911, -38.995925574391705]"
3320,"[-117.87956375407498, -122.84059023943428, -125.86953451174574, -323.0511828802096, -121.82810035661888, -116.40837958933571, -108.71611180425224, -277.73554767813147, -147.49842989478438, -105.61318364383462]"
3330,"[-138.03727816927181, -153.08094402996971, -145.182920958411, -112.28811746754792, -77.18612384765206, -143.93626279405726, -160.06725184600228, -115.86415478284212, -245.13369351150615, -138.4215529635819]"
3340,"[-125.57594234895754, -164.42848637526174, -158.0805531843493, -126.03275197275116, -131.45437828912824, -152.2135388363482, -50.208820703761006, -26.691171419736165, -139.64013750516924, -138.93605096985385]"
3350,"[-476.5639421418243, -110.72642703465385, -145.18386466612856, -85.74222688949092, -123.60715940815447, -144.40548348217385, -138.08122058260196, -365.24476749867245, -141.0724689719394, -141.80014508079927]"
3360,"[-123.22655135747826, -213.54926168788873, -140.157825632943, -118.44075093774512, -389.081081914174, -372.52526813345855, -134.44574699732308, -145.57931055786443, -317.1164443866374, -121.1202898923683]"
3370,"[-237.50231343258088, -570.3168247312256, -133.35674010151715, -133.60879017107183, -159.57445247085033, -161.6761169129523, -117.73140390347902, -133.40641926946455, -149.46229635175723, -609.6306537697833]"
3380,"[-158.46024318588402, -404.609578302071, -136.33729398290936, -146.96220873181966, -152.56744731937337, -121.43269133366158, -123.05824615706385, -149.53026536273057, -152.2095587217713, -147.85547483932842]"
3390,"[-107.8551403395305, -178.04146009637046, -149.10178903317575, -106.31581396178558, -154.14752440510208, -595.1683434035641, -161.00638800888856, -95.05081387892633, -133.32673900460588, -128.73109524547442]"
3400,"[-149.19665744291885, -202.88644948023654, 70.6132353000167, -140.82638368781187, -140.96910410515798, -104.30205271604896, -153.4496254681065, -139.46819730014766, -308.2701471189447, -385.4809925574112]"
3410,"[-240.7653212398152, -135.6808598119332, 18.181134660002115, -145.3464923443394, -110.01027380448483, -191.71500755328321, -296.4584749059333, -397.6787285647793, -244.09927657778584, -153.04014084982003]"
3420,"[-205.10150470098904, -312.9292000148152, -143.63780666040512, -92.67858678683712, -105.96949674249325, -230.6937738434179, -280.8340555743348, -136.60735777791896, -105.95999298210879, -230.6683335685492]"
3430,"[-252.81010112752358, -109.60255073960307, -218.6567320107905, -369.42291041693716, -86.15816521130154, -175.24358956839063, -136.15973982878683, -288.61675598162157, -97.98502550117306, -114.42675868270871]"
3440,"[-210.81436620560402, -147.82532501324314, -110.73572547597504, -150.6891680172902, -130.1478790048102, -473.26604183676665, -177.8091345536675, -104.6497303155225, -145.5992645987891, -284.5166900336193]"
3450,"[-195.31206450138805, -79.5291402330162, -113.98998333409145, -193.37191413195706, -147.90802599661933, -108.51861875876966, -123.103430108894, -131.21907973848388, -112.00533879170433, -164.134772179303]"
3460,"[-229.42830896760847, -158.76035954314455, -142.058305184723, -110.08584135477085, -181.63383420247075, -156.05683043028816, -122.67329155791171, -21.94986050109074, -129.94203988971103, -295.9338581868411]"
3470,"[-150.74255291714, -92.82937067924496, -145.14772442138033, -108.69115568878723, -168.44918773624335, 38.03228637298908, -255.11471856027737, -79.80574782448534, -114.91470649912075, -138.3290212102585]"
3480,"[-108.29248456575286, -98.32167493425803, -112.19586565677824, -156.53647042477806, -228.8374980375454, -109.42095836062205, -134.52490426923555, -162.06745802757254, -182.36780843406194, -148.98334019650508]"
3490,"[-107.23646163720937, -166.12117121122418, -139.31115105847445, -175.33081091049723, -126.98184282396011, -85.20575019993296, -131.3560125546025, -96.45681520648408, -111.24362738500963, -132.51728372033497]"
3500,"[-180.2888866982866, -8.79572409158962, -104.57453894022939, -156.03734837023265, -140.96277986470588, -169.95131839404388, -125.95136580487954, -126.6867854922773, -176.17417531255956, -137.05160973751182]"
3510,"[-192.0899463906196, -296.88530748863536, 35.45611952867617, -122.07711138438805, -136.24082736638343, -122.24581458396719, -76.24766133839276, -283.01618147245676, -135.94347854994535, -165.447503230138]"
3520,"[-114.26986272924304, -151.21669780644635, -133.58225578738436, -436.42677065067255, -264.08558029042166, -162.87706775893304, -93.77130749533671, -107.7707624426842, -164.66090628441438, -144.25684715586175]"
3530,"[-265.5318541239918, -142.95201994321772, -122.96176788923097, -204.84039550989064, -422.4300240922983, -204.5383950281264, -134.18948301968754, -130.1345645961036, -130.39599500079652, -22.917949290262868]"
3540,"[-124.17609579108637, -127.45624069566071, -156.91093867938707, -114.90491114779525, -113.704006217553, -183.23673571732533, -126.39188207244703, -128.80262570276966, -437.3430592369416, -126.77840298134404]"
3550,"[-200.19991977729165, -129.40540806939055, 5.759400194281483, -212.02334008314517, -106.03629229360416, -261.7316086871741, -156.28500744555458, -401.6302251819579, -116.23228441453512, -131.7494329035182]"
3560,"[-174.94026573683203, -151.0973746258446, -179.12004526446353, -144.48955633763353, -222.7213203225047, -411.99287283181354, -263.7700650019664, -129.0922648236907, -426.3400355465562, -90.84598270043674]"
3570,"[-21.854084718518216, -129.82391468724143, -135.193370359964, -169.10300048180056, -106.19025048700041, -499.0511540966071, -338.9803062401623, -113.07360826568586, -134.05717587995431, -145.5530383114375]"
3580,"[-141.8794839006435, -103.81375271536311, -138.430884629708, -204.32365570427652, -147.6568262710844, -137.3701521824458, -118.85438203437147, -169.9640725931241, -122.34260580805352, -124.51048680360617]"
3590,"[-152.79605006316902, -132.17461740542993, -168.87894640527074, -125.65485438801258, -134.05999663567704, -189.07875607537284, -136.53839554362781, -130.5781127592609, -141.93570978218736, -406.71874178031345]"
3600,"[-130.6883234690054, -150.06638291256573, -208.1957974003673, -104.5263665589082, -139.83829044880352, -120.06850332927917, -118.82450133766343, -133.79129556583325, -120.23388420229838, -138.27201819679493]"
3610,"[-113.12188310416494, -388.5697181604284, -121.20192545555383, -150.72162104272732, -173.49123699661004, -498.54858245460093, -127.62211712574808, -277.76462010790146, -131.32681625833567, -158.44944234956535]"
3620,"[-170.0933691579018, -143.52414562378317, -627.8997801796211, -245.43206327005095, -122.70123664501895, -118.53620851846276, -102.69585892476064, -166.47898251510685, -160.3154341767886, -108.76537580277088]"
3630,"[-125.97419948213116, -127.97527010663975, -109.1778082279674, -156.00610643905722, -320.4148188203203, 21.931082024975424, -109.60993029371588, -167.55559610678895, -121.8270822235448, -107.90166176191471]"
3640,"[-188.86495253792867, -138.50761965425178, -488.6788064261095, -107.83863310753662, -123.85708510296755, -134.64274092081467, -277.6041820303833, -174.7197691786999, -403.5435975873963, -126.70269290703419]"
3650,"[-148.64557687651603, -116.14968996156637, -104.02769252206264, -103.9820432985816, -130.9105024346013, -137.1941553127086, -147.23799207331717, -108.63503215847575, -107.20053826309325, -123.76087318672415]"
3660,"[-397.0929113748273, -165.79655749393424, -81.30530986115434, -156.7126417981376, -104.04817098057396, -120.90202976039328, -171.004728662143, -112.28306507832224, -126.31509259414472, -130.2446296494692]"
3670,"[-153.44047371560885, -141.11601550842786, -173.84284097243193, -85.77618404093312, -141.48288746183118, -114.25766817259179, -130.9693444715141, -138.05183056631208, -148.80907856551102, -141.17351109645307]"
3680,"[-119.19190158965324, -136.4212014041292, -173.2399049958256, -157.1559368275027, -117.03946041160233, 4.2264450118833, -160.08135044349874, -453.8273898329553, -75.71355118423571, -474.71011187242755]"
3690,"[-154.81836392749233, -287.71019305342236, -100.65950042650516, -150.8492789072131, 10.80176876499172, -164.81420569423466, -145.33294458248864, -207.02114756256378, -270.08862826319387, -167.74726026482168]"
3700,"[-170.12514006533888, -132.16281858387873, -97.2581534480617, -121.13989603824032, -127.02190457856193, -95.96259455409984, -337.0582023676673, -156.05468346817818, -81.6131367015129, -157.17930292333412]"
3710,"[-126.60579758224293, -139.64970909632547, -108.6888642157015, -118.15091090752318, -142.57274094609573, -114.01636902978771, -94.72005403402312, -178.53752669349126, -131.60997197185205, -93.35636422330288]"
3720,"[-149.47513892635874, -98.32983605010529, -8.648520754557694, -149.5117594148434, -136.50290617823327, -98.90180372011258, -154.64361087488993, -215.33551302044214, -301.8466162232377, -124.36539111059898]"
3730,"[-131.65042551648298, -97.65307434451691, -126.17875898332593, -181.69960432877792, -84.92370813938751, -117.33632431454306, -144.1128796484822, -392.2052363543161, -136.29429582046635, -142.4187753553128]"
3740,"[-133.23962423673652, -99.09555703983528, -176.86401323201702, -479.4665946324284, -129.46413515322507, -118.06053285583748, -155.32346006679154, -305.2993329830527, -166.19659690134444, -145.76228824878885]"
3750,"[-129.70847182456228, -181.5964995547149, -174.17513355721997, -148.87848138262365, -599.1923105657396, -302.0031733788694, -136.12871344882504, -127.1179340701292, -471.5190747598485, -119.40002810937654]"
3760,"[-127.68946232134883, -108.94578864224121, -171.81545014948716, -158.5252364945711, -118.84044153932413, -72.13583655884594, -131.4342990837373, -164.00314826754513, -271.6788349639271, -141.2629685808885]"
3770,"[-135.62674991687584, -142.39858394207397, -141.74991719470512, -129.86646133972545, -122.97396187124092, -137.28626675398507, -133.83420667142917, -121.66905678638571, -154.59104021999397, -154.40299464188925]"
3780,"[-317.0178483057952, -119.8188488404976, -163.9898872760219, -156.77780703385412, -154.68088887245227, -124.16406429819665, -130.31757946645413, -231.6792776158096, -126.09803647445176, -137.57024492105614]"
3790,"[-152.49496174764653, -118.94323145083172, -155.38117806336717, -97.39543474051374, -119.01911957077024, -273.4184276729351, -146.66991721625618, -178.57892818368725, -125.84344835662728, -137.01449346047036]"
3800,"[-518.2693942794876, -129.87199023532295, -131.87356532916561, -122.94598672997142, -119.24675249656818, -136.0638189657506, -39.48120617908944, -113.91891341856893, -145.0599391026097, -147.84796216878718]"
3810,"[-114.70330816689165, -219.03273380457023, -124.7500818823519, -147.16853643553833, -159.08087707184455, -141.17274789084993, -486.2435695568493, -414.60230827631676, -117.31316348358769, -99.67788193558621]"
3820,"[-140.5887437068995, -159.5270151821096, -125.85990106206165, -118.52084631614684, -132.34382927598787, -122.2566844368722, -153.93849464835301, -207.73784896508948, -140.21447156751645, -36.5923274807604]"
3830,"[-183.33959036454615, -224.87562935951377, -116.2790408466855, -150.14469842391793, -142.05274287471536, -123.49668374565584, -186.79093352455254, -139.78496980868303, -95.45436180297696, -164.93105498529724]"
3840,"[-130.0953576582079, -148.72531278593942, -142.21250962853566, -550.718006290301, -348.34342889700724, -59.12071692337325, -125.72697001861084, -371.3415427413786, -139.02269576014214, -131.835317436972]"
3850,"[-234.9232846911713, -133.02731153193648, -128.20544251213352, -101.12899606716803, -87.53766534659957, -132.8165460101138, -129.42533139959644, -124.64660468949691, -115.00288092705586, -113.66276827801559]"
3860,"[-104.46005475715455, -129.09137922595934, -125.63966345894673, -118.94034316247536, -157.2603755142249, -125.81344162855552, -139.09630409618305, -149.81394943801553, -7.090363425206164, -106.57880146148594]"
3870,"[-165.94946407242878, -170.10487275094425, -115.99611425688258, -123.60075149289071, -183.27925979272044, -91.13029686362793, -97.73273481891391, -132.6387130671307, -223.0921037378799, -153.71042426446377]"
3880,"[-128.56641347189174, -127.10910984605101, -138.6905070872296, -142.48165906819708, -229.39737796803945, -105.15913561001554, -101.17378622520951, -282.21276329464, -153.31741083844153, -143.67934653197932]"
3890,"[-156.23783667396316, -141.46190886783145, -317.27111998830696, -87.29975009190593, -99.76328470136062, -124.94857503775125, -113.40759883299802, -141.1173897367356, -119.65229049350114, -356.6763182860525]"
3900,"[-120.70319734042926, -158.11540292225402, 14.827964423672668, -108.74658585993316, -365.2064559632684, -80.29432383311357, -129.27039349250475, -114.39938315764951, -209.83124428998863, -218.84070854037176]"
3910,"[-549.202357659908, -146.03602023192212, -144.2334173269645, -118.63391027758473, -131.79752401584105, -183.49233658681993, -169.7651504464799, -121.09431557879455, -132.73554752342343, -269.4028443151842]"
3920,"[-149.04541351886937, -121.48138019473981, -129.37794258249974, -101.96801535280167, -84.52464368060615, -112.96807620622931, -108.82361569875744, -135.98774492169844, -149.9946365606634, -110.11358648781956]"
3930,"[-114.50699343897008, -128.639873453152, -187.19643035191868, -52.84921307490086, -120.52425333061925, -241.4345376233094, -141.34701448334337, -510.0134888870917, -121.18149967495634, -379.64182237095895]"
3940,"[-152.22580021878116, -155.39466596691463, -181.8470850764921, -142.27484433867986, -140.70296424131865, -175.05084891039786, -127.32627643398817, -211.37982278033962, -131.480316057121, -421.6929102464044]"
3950,"[-172.42547959382404, -187.6057525317772, -311.79212006650914, -146.77965461686435, -107.63615874906262, -161.59727901819923, -113.2585400381827, -273.6100043962789, 5.9103165651949325, -143.56822338819927]"
3960,"[-125.12804718965191, -105.25452007966823, 28.28370466184799, -148.8716331590548, -120.9119647558409, -121.25534284814523, -116.23675473658926, -158.73577119025123, -117.62074791911769, -142.79437148558927]"
3970,"[-132.4838940241266, -141.55714647021313, -154.7671593021106, -109.15803421379752, -130.009821467425, -102.7396359010772, -109.09559177020788, -140.98035913983546, -167.94961145183387, -166.9759505032967]"
3980,"[-102.51046587470569, -156.5356972357817, -172.51872689875262, -143.90191737886167, -158.25909196831088, -11.971519191607456, -155.27920737303856, -171.81759715491862, -139.07693395752818, -122.49406524740789]"
3990,"[-201.93494002331832, -178.93488903320082, -179.09275833276828, -149.60044491356174, -169.4316104233581, -474.8668638920426, -135.77239917985085, -113.6592923807817, -494.66043955849887, -120.17555108841819]"
4000,"[-163.1088480362104, -157.2749953791484, -344.3699123494806, -499.1483831087701, 17.910356464713885, -130.53244870361166, -104.43003260550444, -74.86064832692182, -137.51294634211, -147.13664333453318]"
4010,"[-220.04479437238888, -88.9670711476465, -158.00372615788316, -242.121567519164, -187.07495402128072, -293.55009298467644, -96.48054971220327, 5.009462976724393, -150.65667178000297, -123.08018683743234]"
4020,"[-386.9258245299103, -143.95544893478214, -94.5335976359654, -552.9940501674259, -100.8221560995851, -143.92297810179932, -92.73669850292396, -153.21507198961302, -134.99133829897568, -156.94224745275005]"
4030,"[-142.78773443207402, -134.14452096328242, -118.17125718554783, -151.2050162808266, -131.21990053508122, -120.31857974280925, -113.94849868198787, -135.82880455592272, -138.04941605186133, -87.09740585632713]"
4040,"[-298.7251144615551, -374.2537866307698, -150.8194850605955, -142.49420244985856, -177.2224470555656, -346.8278173419294, -145.58635748554315, -136.0914712782882, -202.6483830531752, -279.78536503370105]"
4050,"[-145.94374085995372, -178.46921306764563, -75.73703505052632, -314.5096181778044, -111.42714132587886, -116.86091666755806, -146.28199897585273, -168.1516671955153, -98.76219334614578, -129.61965511444347]"
4060,"[-136.7244306341321, -117.09656735261365, -150.95068810795942, -229.7905655647087, -312.70535032803946, -137.008606009569, -278.98820439698284, -138.42576339768132, -144.30607433086158, -132.53436553659168]"
4070,"[-116.94065907035298, -172.46406115521756, -132.65694584624887, -116.5926506120611, -106.21405281224835, -152.7627779498841, -137.18001245435056, -374.6435833750294, -150.716935514438, -90.64283025265277]"
4080,"[-116.03787993219996, -328.567817838817, -160.29003326693538, -119.34955072421036, -176.0923371666119, -192.28841052771526, -169.85580746669828, -147.67721837074455, -536.6261322444898, -123.90939846174527]"
4090,"[-108.40134053597401, -156.68955017959632, -125.65604641024225, -172.49015689782698, -130.16638687257822, -118.67718842412057, -120.21092341565279, -118.09598156967323, -158.4478791746846, -163.6591797060685]"
4100,"[-125.40007258251131, -93.29952487465138, -85.49324732926274, -185.39210007154344, -110.75260177705317, -96.48001639076972, -170.65142846591903, -177.43354416227254, -121.3063883838629, -98.11335824400646]"
4110,"[-132.8095377861678, -200.570838940195, -327.10250269524727, -160.3949268680187, -148.17899512097958, -122.97326380518666, -114.27389871574394, -159.33615861173416, -134.02773856235396, -359.0466394506533]"
4120,"[-163.45631780321656, -116.56121909021712, -477.335624938322, -143.37314620086138, -162.0804495482057, -132.82326079436115, -125.68980008142202, -129.06283273656445, -163.9065727086731, -125.771165199655]"
4130,"[-145.2445160719436, -213.934318183995, -156.1205881898737, -477.3331386940202, -122.36697104828528, -44.139785950826735, -147.0752417912623, -142.82030012569717, -161.98234322437233, -275.16723766412457]"
4140,"[-166.22234767958702, -106.00149083179554, -513.8287236105791, -154.52111284041285, -101.91005007805953, -146.42976359551915, -34.9625964076221, -116.85382007488076, -132.42616157174615, -129.43857040933236]"
4150,"[-481.17871849109883, -89.83162715100124, -154.2729072064913, -152.22886689113525, -117.49329979648039, -147.10719128842146, -133.99438832506917, -80.32705341795776, -152.27523332734748, -139.143842197556]"
4160,"[-146.79430797424988, -105.00113986515538, -117.21922568599862, -232.54585001050475, -120.32550484928845, -111.15331649339961, -101.00082474306842, -168.635466437549, -131.2748970398624, -99.40377354553536]"
4170,"[-163.73532784951345, -138.2793730169569, -271.55948874003985, -157.35447289792225, -133.98454405191686, -130.07709670962464, -108.52396884328593, -103.40472911265724, -132.52422498186436, -90.98164424878325]"
4180,"[-145.33117250893525, -117.41406577827331, -10.697041056268262, -124.24927737663239, -157.21216300224447, -122.63243476567484, -193.5100778343458, -116.6415623095047, -143.09524372873122, -105.44102871450733]"
4190,"[-84.67580790728107, -143.89160363018763, -137.84821006946382, -97.22688030545098, -135.43380885101155, -143.8506239343774, -120.46652201258027, 16.414517690004473, -101.55068238988986, -158.41301626239562]"
4200,"[-128.1565830078215, -312.689570445748, -106.46656163394292, -123.78515169352667, -152.7156661085906, -124.93849328929662, -120.90822851405389, -124.33617488090411, -111.48701577839452, -107.01896076022123]"
4210,"[-112.07746606941734, -183.5188139968092, -321.32355696357797, -124.5610801668796, -191.47878801541734, -124.73565232762354, -151.11962152830017, -135.344656364486, -154.11682398113948, -129.80015462039356]"
4220,"[-132.25399646187518, -146.36635016763074, -533.6749719229799, -95.54667311438345, 9.436008135216184, -130.7418580480328, -476.78915680180756, -136.04859060617292, -46.69696087569534, -126.7801804223019]"
4230,"[-98.46616375350595, -104.77583446248221, -129.7492967214332, -147.14589782600578, -105.96341687375667, -130.0160529496381, -110.1588343087775, -119.41248197265315, -160.80842677756033, -116.78556938809592]"
4240,"[-125.21195675846184, -121.03557837004638, -128.84041741684683, -167.73708952313427, -263.83871051456396, -142.75353412248663, -159.669450723705, -92.01310993078957, -188.39083178956304, -332.57504903688886]"
4250,"[-134.962526170108, -114.80279620020036, -99.24743285052514, -124.60652408807326, -95.22202222894637, -148.17703604128403, -140.60318164816837, -166.29821332248548, -130.67524485042443, -111.0975658931038]"
4260,"[-152.85164355786068, -104.98164909988233, -523.535486541837, -126.43479993078444, -134.35676335638246, -135.95570722215612, -0.8624218084028001, -133.23361236700705, -364.08337049995276, -139.71529275394542]"
4270,"[-132.19051822271769, -40.72611064239578, -234.17795870702145, -457.24922735980766, -137.51445343808714, -365.04275951490547, -434.99403161204697, -116.63008061940715, -110.89779106270188, -133.53373934724456]"
4280,"[-120.56395077239361, -119.62535046125731, -146.79659145935574, -181.42783800760685, -143.56886385922107, -124.29331977991421, -115.4361796567579, -138.65223969371417, -144.57810206915116, -151.17086046033293]"
4290,"[-121.47681447037459, -124.65181352439751, -137.23673414665836, -152.8721553831231, -87.57187068396017, -93.12396324420092, -122.55720709396121, -126.96745448362351, -125.13945925598983, -156.77175299742436]"
4300,"[-95.64452339921519, -375.4305741679827, -117.06699384947467, -154.6875263784431, -521.6861406638102, -153.05490572018, -167.01308526832472, -157.22969089814893, -106.76955169424878, -79.71167631284462]"
4310,"[-85.46454509390114, -150.31319490442866, -159.04888616679463, -96.23240617725529, -157.2921258464184, -179.9849416542822, -122.92155325868075, -193.03789876280757, -145.62142357362467, -113.70525886987795]"
4320,"[-162.4710171982904, -105.7147709910588, -530.1455828921598, -348.3126540303292, -134.22034017972246, -163.17314901025912, -126.61208454828898, -115.28699548631542, -118.62622832499048, -140.29686588360568]"
4330,"[-129.84689917799022, -176.29468987913987, -172.76596751594724, -155.22756953194963, -135.435743033567, -187.10587065483986, -121.59301480586078, -107.67957234778675, -141.3817904108154, -161.64974458073573]"
